-0.01497;0.01976;9.76809;-0.00173;0.00213;-0.00200;
0.01138;0.03533;9.78665;-0.00173;0.00146;-0.00186;
0.01497;0.00659;9.78246;-0.00093;0.00133;-0.00067;
0.02335;0.02455;9.75970;-0.00120;0.00200;-0.00053;
-0.00120;0.02515;9.73875;-0.00120;0.00107;-0.00173;
-0.00299;0.02635;9.78904;-0.00253;0.00173;-0.00226;
0.00359;0.02395;9.76330;-0.00146;0.00027;-0.00320;
0.00539;0.01437;9.75072;-0.00133;0.00093;-0.00107;
-0.01138;0.02215;9.78006;-0.00173;0.00093;-0.00107;
0.02156;0.00838;9.80701;-0.00133;0.00160;-0.00266;
-0.00719;0.02694;9.79683;-0.00173;0.00093;-0.00093;
-0.00180;0.02275;9.78725;-0.00306;0.00013;-0.00093;
0.00898;0.02395;9.79144;-0.00280;0.00067;-0.00146;
-0.00599;0.00838;9.80641;-0.00200;0.00067;-0.00013;
0.00299;0.02515;9.79743;-0.00200;0.00027;-0.00173;
-0.00539;0.01018;9.76749;-0.00293;0.00133;-0.00120;
-0.01736;0.02096;9.76390;-0.00213;0.00093;-0.00186;
-0.01317;0.00419;9.79024;-0.00266;0.00040;-0.00360;
-0.01677;0.02694;9.76030;-0.00107;0.00027;-0.00320;
-0.00240;0.02874;9.78246;-0.00093;0.00107;-0.00186;
-0.00240;0.02934;9.79743;-0.00173;0.00120;-0.00253;
0.01437;0.01497;9.80222;-0.00266;0.00226;-0.00320;
0.00719;0.01796;9.77707;-0.00120;0.00133;-0.00360;
0.00120;0.03173;9.75072;-0.00107;-0.00013;-0.00200;
-0.00479;0.02395;9.76270;-0.00213;-0.00080;-0.00386;
-0.00958;0.00778;9.75312;-0.00146;0.00120;-0.00053;
-0.01377;0.02814;9.81239;-0.00160;0.00093;-0.00160;
-0.00659;0.01497;9.78725;-0.00226;0.00040;-0.00160;
0.01736;0.01437;9.80641;0.00000;0.00160;-0.00200;
-0.00419;0.01138;9.78904;-0.00186;0.00173;-0.00280;
0.01796;0.00719;9.78306;-0.00133;0.00146;-0.00173;
-0.00898;0.01497;9.80820;-0.00146;0.00213;-0.00053;
-0.01078;0.00299;9.78485;-0.00186;0.00146;-0.00146;
-0.00659;0.00659;9.78186;-0.00213;0.00093;-0.00160;
-0.02395;0.01138;9.82437;-0.00213;0.00040;-0.00173;
-0.00060;0.02036;9.77946;-0.00333;0.00133;-0.00213;
0.00778;0.02156;9.75252;-0.00080;0.00346;-0.00146;
-0.00060;0.00419;9.76689;-0.00067;0.00146;-0.00040;
-0.00599;0.02215;9.79084;-0.00320;0.00000;0.00013;
0.00060;0.02455;9.76629;-0.00186;0.00107;-0.00120;
0.00659;0.03413;9.78126;-0.00107;0.00093;-0.00226;
-0.00539;0.03293;9.78186;-0.00107;-0.00093;-0.00226;
0.00000;0.01856;9.77946;-0.00080;0.00067;-0.00120;
-0.01497;0.03054;9.80461;-0.00053;-0.00107;-0.00186;
-0.00419;0.02275;9.78964;-0.00080;0.00080;-0.00226;
-0.00419;0.03353;9.78485;-0.00120;0.00107;-0.00186;
0.00659;0.02694;9.79323;-0.00093;0.00107;-0.00160;
-0.01198;0.02455;9.80820;-0.00266;0.00013;-0.00333;
-0.01497;0.00240;9.77946;-0.00333;-0.00080;-0.00253;
-0.02335;0.00898;9.76749;-0.00133;0.00040;-0.00173;
0.00539;0.00898;9.78485;-0.00186;0.00080;-0.00093;
0.00359;0.01138;9.76869;-0.00053;0.00240;-0.00067;
0.00060;0.01856;9.77767;-0.00040;0.00107;-0.00120;
-0.01138;0.02455;9.77108;-0.00213;0.00107;-0.00186;
-0.00120;0.02455;9.75671;-0.00186;0.00000;-0.00306;
0.00419;0.01138;9.77108;-0.00266;0.00133;-0.00093;
0.01078;0.02215;9.76330;-0.00306;0.00200;-0.00093;
0.00539;0.02096;9.79503;-0.00320;0.00067;-0.00213;
-0.01257;0.01437;9.79204;-0.00120;0.00013;-0.00226;
-0.00539;0.01916;9.77168;-0.00186;-0.00013;0.00000;
0.00060;0.02275;9.76869;-0.00200;0.00000;-0.00120;
-0.00838;0.01497;9.77348;0.00013;0.00213;-0.00213;
-0.00240;0.02934;9.78964;-0.00080;0.00107;-0.00120;
0.02156;0.03173;9.80401;-0.00080;0.00146;-0.00146;
0.00898;0.02215;9.80761;-0.00293;0.00200;-0.00186;
0.00778;0.03712;9.80042;-0.00213;0.00013;-0.00146;
0.00419;0.03413;9.78306;-0.00160;0.00133;-0.00093;
-0.00299;0.02874;9.77467;-0.00213;0.00067;-0.00133;
0.00778;0.02335;9.79982;-0.00093;0.00173;-0.00107;
-0.00838;0.01916;9.75911;-0.00173;0.00107;-0.00067;
0.00898;0.02874;9.76390;-0.00213;-0.00040;-0.00186;
-0.00180;0.01796;9.77348;-0.00120;-0.00093;-0.00067;
-0.00060;0.03593;9.76569;-0.00146;0.00080;-0.00040;
-0.00479;0.02874;9.78485;0.00027;0.00200;0.00120;
-0.00180;0.02515;9.80102;-0.00053;0.00333;-0.00013;
-0.01078;0.01617;9.77527;-0.00053;0.00080;-0.00186;
-0.02036;0.00958;9.76270;-0.00186;-0.00093;-0.00146;
-0.01617;0.01018;9.75791;-0.00133;0.00133;-0.00200;
0.00180;0.04072;9.76869;-0.00173;0.00080;-0.00146;
0.00359;0.04191;9.81120;-0.00133;0.00067;-0.00133;
-0.00419;0.01916;9.78545;-0.00173;0.00027;-0.00200;
0.00180;0.02934;9.81958;-0.00067;0.00186;-0.00120;
0.00180;0.01976;9.83335;-0.00160;0.00000;-0.00226;
-0.00539;0.01317;9.79144;-0.00213;0.00200;-0.00213;
-0.01557;0.05449;9.78785;-0.00333;0.00107;-0.00333;
-0.00659;0.03054;9.78665;-0.00107;0.00133;-0.00080;
0.00778;0.00719;9.75791;-0.00253;0.00173;-0.00280;
-0.00359;0.01617;9.78006;-0.00346;0.00213;-0.00200;
-0.01557;0.01497;9.77288;-0.00027;0.00000;-0.00093;
-0.00719;0.03114;9.77108;-0.00093;0.00000;-0.00067;
0.01497;0.02874;9.75911;-0.00040;-0.00013;-0.00067;
-0.00958;0.02215;9.76809;-0.00160;0.00053;-0.00133;
0.00060;0.02515;9.76509;-0.00173;0.00080;-0.00080;
-0.00299;0.01796;9.76030;-0.00226;0.00133;-0.00133;
-0.01138;0.02694;9.76988;-0.00186;0.00067;-0.00240;
-0.00060;0.00419;9.77408;-0.00173;0.00160;-0.00213;
-0.00838;0.00719;9.79503;-0.00240;-0.00053;-0.00160;
-0.00240;0.01796;9.77587;-0.00293;0.00093;-0.00226;
-0.00299;0.01138;9.76988;-0.00213;0.00120;-0.00240;
0.00000;0.03233;9.81479;-0.00293;0.00093;-0.00080;
-0.00539;0.02515;9.82078;-0.00146;0.00093;-0.00093;
-0.00958;0.01317;9.81060;-0.00253;0.00027;-0.00107;
-0.00359;0.01796;9.76449;-0.00080;0.00080;-0.00146;
0.00299;0.02515;9.77348;-0.00027;0.00186;-0.00120;
0.00958;0.02395;9.77348;-0.00067;0.00107;-0.00133;
-0.00120;0.02036;9.78545;-0.00173;0.00186;-0.00360;
0.00958;0.02156;9.78964;-0.00253;0.00253;-0.00293;
-0.00659;0.00539;9.78485;-0.00107;0.00186;-0.00080;
-0.00240;0.02934;9.78605;-0.00186;0.00080;-0.00186;
0.00120;0.01796;9.80042;-0.00093;-0.00053;-0.00266;
-0.01198;0.02754;9.79264;-0.00293;0.00000;-0.00186;
-0.00060;0.00599;9.83096;-0.00093;0.00080;-0.00213;
-0.00419;0.03173;9.79563;-0.00266;0.00067;-0.00053;
0.00659;0.00000;9.76449;-0.00240;0.00253;-0.00013;
-0.00479;-0.00359;9.80581;-0.00333;0.00146;-0.00080;
0.00898;0.02156;9.80641;-0.00173;0.00013;-0.00133;
0.00719;0.02156;9.82257;-0.00213;0.00000;-0.00146;
0.00539;0.03473;9.83515;-0.00160;0.00093;-0.00200;
-0.00240;0.01257;9.82138;-0.00213;0.00133;-0.00173;
0.00299;0.00778;9.81120;-0.00240;0.00160;-0.00133;
0.01497;0.03173;9.79563;-0.00213;0.00107;-0.00186;
-0.00299;0.01796;9.83395;-0.00120;0.00000;-0.00080;
0.00599;0.01377;9.78365;-0.00360;0.00160;-0.00080;
-0.01617;0.02156;9.76210;-0.00466;0.00200;-0.00186;
-0.01437;0.02814;9.78605;-0.00293;0.00133;-0.00200;
-0.01437;0.03293;9.76330;-0.00226;0.00067;-0.00133;
-0.00120;0.01976;9.77168;-0.00093;0.00133;-0.00107;
-0.00778;0.02096;9.77348;-0.00173;0.00120;-0.00120;
0.00659;0.01198;9.76928;-0.00240;0.00067;-0.00093;
-0.01078;0.02156;9.77587;-0.00280;0.00067;-0.00213;
0.00240;0.02754;9.77767;-0.00386;0.00213;-0.00253;
0.01856;0.00419;9.76749;-0.00266;0.00080;-0.00133;
0.00719;0.01557;9.80880;-0.00133;0.00093;-0.00146;
0.00180;0.01796;9.79862;-0.00093;0.00067;-0.00240;
-0.01976;0.01976;9.80222;-0.00160;0.00093;-0.00107;
-0.01257;0.04191;9.84952;-0.00266;0.00053;-0.00080;
-0.03712;0.01437;9.79743;-0.00107;0.00013;-0.00226;
0.00120;0.02156;9.80042;-0.00213;0.00053;-0.00120;
-0.00719;0.03533;9.79802;-0.00293;0.00080;0.00013;
0.00060;0.01736;9.77587;-0.00107;0.00000;-0.00306;
0.00838;0.01257;9.79503;-0.00160;-0.00027;-0.00160;
0.00719;0.03832;9.77587;-0.00160;0.00080;-0.00186;
0.00419;0.01976;9.80222;-0.00160;0.00146;0.00027;
0.00120;0.00539;9.79862;-0.00213;0.00093;-0.00107;
0.00299;0.01018;9.81599;-0.00013;0.00120;-0.00160;
-0.01198;0.02215;9.81180;-0.00226;0.00160;-0.00080;
-0.00359;0.01856;9.78545;-0.00173;0.00173;-0.00173;
-0.01317;0.01856;9.78904;-0.00173;0.00160;-0.00226;
0.00060;0.01317;9.82198;-0.00306;0.00186;-0.00160;
-0.01018;0.01078;9.80102;-0.00226;0.00107;-0.00173;
-0.00359;0.02575;9.80162;-0.00280;0.00053;-0.00107;
-0.01437;0.02994;9.80461;-0.00253;0.00133;-0.00146;
-0.01018;0.03772;9.78485;-0.00240;0.00226;-0.00186;
-0.00419;0.04191;9.82437;-0.00053;0.00253;-0.00107;
-0.01198;0.03473;9.81958;-0.00160;0.00253;-0.00093;
0.00120;0.03114;9.81719;-0.00200;0.00107;-0.00200;
-0.01677;0.01796;9.80401;-0.00360;0.00107;-0.00120;
0.00000;0.02994;9.76988;-0.00306;0.00067;-0.00027;
0.00659;0.01138;9.78964;-0.00200;0.00146;-0.00253;
0.03233;0.00778;9.77048;-0.00133;0.00027;-0.00213;
0.01317;0.02395;9.76629;-0.00080;0.00133;-0.00133;
-0.01138;0.02395;9.76509;-0.00053;0.00200;-0.00160;
-0.00240;0.04191;9.80701;-0.00080;0.00133;-0.00173;
0.00359;0.03054;9.78904;-0.00120;0.00173;-0.00146;
-0.00060;0.02096;9.82976;-0.00266;0.00186;-0.00200;
-0.00838;0.00419;9.76569;-0.00293;0.00067;-0.00027;
0.00240;0.02694;9.75851;-0.00146;0.00266;-0.00253;
0.00120;0.03114;9.77048;-0.00186;0.00120;-0.00213;
-0.00898;0.02635;9.75312;-0.00146;0.00080;-0.00200;
-0.00778;0.01856;9.76869;-0.00306;0.00040;-0.00173;
-0.00359;0.02694;9.76809;-0.00200;-0.00080;-0.00266;
0.00240;0.02814;9.80761;-0.00107;-0.00120;-0.00067;
0.01078;0.03293;9.79982;-0.00107;0.00107;-0.00133;
0.00120;0.02036;9.79802;-0.00080;-0.00027;-0.00186;
-0.00838;0.02455;9.81659;-0.00253;-0.00093;-0.00133;
-0.00719;0.02455;9.80162;-0.00186;0.00120;-0.00146;
-0.01497;0.02814;9.79383;-0.00200;0.00027;-0.00226;
-0.01377;0.03593;9.80341;-0.00173;0.00040;-0.00053;
-0.02335;0.03054;9.78126;-0.00226;0.00160;-0.00146;
-0.00359;0.00180;9.77767;-0.00093;0.00213;-0.00253;
-0.01317;0.01916;9.78964;-0.00120;0.00027;-0.00293;
0.00419;0.02156;9.79383;-0.00146;0.00040;-0.00173;
-0.00599;0.02215;9.77467;-0.00027;0.00067;-0.00213;
0.00719;0.03114;9.77048;-0.00333;0.00186;-0.00160;
-0.00958;0.03114;9.77827;-0.00093;0.00146;-0.00213;
-0.00419;0.00958;9.75791;-0.00213;0.00067;-0.00133;
-0.00719;0.02814;9.79623;-0.00160;-0.00013;-0.00120;
-0.00659;0.02934;9.77228;-0.00146;0.00067;-0.00186;
-0.01976;0.00419;9.79323;-0.00253;0.00240;-0.00160;
-0.01377;0.01557;9.78725;0.00040;0.00213;-0.00040;
0.00120;0.02754;9.79024;-0.00027;0.00146;-0.00146;
0.00838;0.03772;9.76988;-0.00093;0.00013;-0.00186;
-0.01317;0.02694;9.77228;-0.00200;0.00040;-0.00266;
-0.00838;0.01377;9.81180;-0.00160;0.00173;-0.00027;
0.00479;0.02156;9.79323;-0.00226;0.00253;0.00013;
-0.00299;0.02215;9.80282;-0.00107;0.00173;-0.00186;
-0.02515;0.02275;9.80820;-0.00186;0.00320;-0.00200;
-0.00479;0.01916;9.80401;-0.00146;0.00240;-0.00280;
0.00299;0.02455;9.76390;-0.00107;0.00200;-0.00266;
0.00120;0.00299;9.80521;-0.00320;0.00133;-0.00280;
-0.00898;0.01437;9.80102;-0.00280;0.00040;-0.00213;
-0.01257;0.00838;9.79383;-0.00200;0.00120;-0.00093;
-0.00479;0.03473;9.76689;-0.00200;0.00160;-0.00053;
-0.00060;0.01856;9.78126;-0.00146;0.00173;-0.00080;
0.01557;0.02575;9.77827;-0.00080;0.00186;-0.00280;
0.01317;0.01437;9.77886;-0.00240;0.00226;-0.00146;
0.01437;0.01497;9.77467;-0.00213;0.00120;-0.00160;
0.00180;0.02635;9.81180;-0.00253;0.00213;-0.00146;
-0.00060;0.03233;9.81299;-0.00293;0.00080;-0.00120;
-0.00120;0.01198;9.81239;-0.00306;0.00067;-0.00240;
-0.00419;0.03054;9.80940;-0.00226;-0.00013;-0.00053;
0.01377;0.02814;9.78306;-0.00213;0.00093;-0.00133;
0.00120;0.00719;9.77827;-0.00133;-0.00027;-0.00160;
-0.00778;0.03772;9.77827;-0.00200;0.00067;-0.00133;
-0.01796;0.01617;9.75970;-0.00320;-0.00027;-0.00093;
-0.00599;0.01617;9.76509;-0.00226;-0.00067;-0.00226;
-0.00240;0.01796;9.78126;-0.00266;0.00080;-0.00160;
-0.00299;0.03892;9.75911;-0.00240;0.00093;-0.00080;
-0.01736;0.02395;9.75671;-0.00266;0.00093;-0.00200;
-0.01557;0.02215;9.78365;-0.00186;0.00093;-0.00320;
-0.00419;0.00958;9.79024;-0.00120;0.00093;-0.00080;
0.02096;0.02635;9.77767;-0.00253;0.00053;-0.00280;
0.01557;0.02275;9.77946;-0.00253;0.00000;-0.00266;
0.00599;0.01736;9.81299;-0.00120;0.00053;-0.00240;
0.00060;0.01796;9.78845;-0.00266;0.00120;-0.00226;
-0.00180;0.02515;9.82257;-0.00280;0.00040;-0.00133;
0.00898;0.02814;9.78126;-0.00240;0.00013;-0.00080;
-0.00120;0.03173;9.74893;-0.00213;0.00027;-0.00093;
-0.01736;0.02874;9.79982;-0.00146;0.00107;-0.00067;
0.00539;0.02694;9.76150;-0.00053;0.00120;-0.00133;
0.01856;0.03293;9.77108;-0.00253;-0.00040;-0.00226;
0.00898;0.01677;9.82736;-0.00186;0.00053;-0.00146;
-0.00539;0.01557;9.77827;-0.00226;0.00053;-0.00027;
-0.00120;0.01976;9.75791;0.00000;0.00133;-0.00053;
-0.01497;0.04551;9.79503;-0.00080;0.00146;-0.00067;
-0.02694;0.03473;9.77767;-0.00146;0.00160;-0.00107;
-0.03173;0.01916;9.77946;-0.00226;0.00040;-0.00133;
-0.00479;0.03892;9.76090;-0.00133;0.00107;-0.00067;
-0.00599;0.01317;9.74294;-0.00186;0.00266;-0.00067;
0.00180;0.01856;9.77168;-0.00266;0.00053;-0.00146;
-0.00719;0.02215;9.78126;-0.00067;0.00053;-0.00253;
0.01497;0.03233;9.79204;-0.00253;-0.00120;-0.00226;
0.00479;0.01796;9.79563;-0.00120;0.00160;-0.00240;
-0.00539;0.02575;9.78545;-0.00107;0.00253;-0.00346;
-0.00539;0.01856;9.82617;-0.00160;0.00173;-0.00146;
0.01677;0.03173;9.77228;-0.00280;0.00306;-0.00173;
-0.00659;0.01916;9.79922;-0.00306;0.00213;-0.00146;
0.01317;0.00539;9.76569;-0.00333;0.00080;-0.00226;
0.00659;0.01856;9.82976;-0.00186;0.00160;-0.00200;
0.00958;0.04431;9.80761;-0.00107;0.00280;-0.00093;
-0.00539;0.02635;9.78605;-0.00266;-0.00027;-0.00107;
0.01736;0.02215;9.76030;-0.00093;0.00013;-0.00027;
0.01617;0.03413;9.77348;-0.00120;0.00120;-0.00120;
-0.00120;0.03473;9.77168;-0.00306;0.00067;-0.00120;
0.01138;0.03593;9.77048;-0.00146;0.00080;-0.00226;
0.00359;0.02814;9.82198;-0.00080;0.00093;-0.00146;
0.01557;0.04251;9.75432;-0.00146;0.00067;-0.00213;
-0.00240;0.03533;9.76809;-0.00160;0.00080;-0.00293;
0.00359;0.04670;9.79323;-0.00280;0.00067;-0.00080;
-0.00240;0.01377;9.79503;-0.00293;0.00000;-0.00067;
-0.00359;0.01557;9.81239;-0.00253;0.00133;-0.00093;
-0.00479;0.03293;9.79623;-0.00027;0.00000;-0.00120;
0.00000;0.02036;9.84353;-0.00133;0.00040;-0.00040;
-0.00299;0.03772;9.80162;-0.00107;0.00053;-0.00027;
-0.01078;0.03533;9.77228;-0.00120;0.00040;-0.00213;
0.00000;0.02754;9.78306;-0.00067;0.00133;-0.00240;
-0.01377;0.03114;9.78006;-0.00320;0.00080;-0.00160;
-0.00778;0.03173;9.78904;-0.00280;0.00093;-0.00160;
0.00479;0.02994;9.77767;-0.00253;0.00000;0.00053;
-0.00359;0.04670;9.75671;-0.00160;0.00027;-0.00027;
-0.02215;0.04970;9.81120;-0.00053;0.00067;-0.00160;
-0.00299;0.03173;9.77228;-0.00160;0.00027;-0.00053;
0.01138;0.01437;9.76030;-0.00053;0.00186;-0.00253;
-0.00060;0.01916;9.75492;-0.00093;0.00146;-0.00093;
-0.00539;0.03353;9.80102;-0.00107;0.00053;-0.00053;
0.00719;0.02874;9.80401;-0.00080;0.00173;-0.00386;
-0.02275;0.03533;9.80940;-0.00186;0.00107;-0.00160;
-0.00599;0.02874;9.76509;-0.00253;0.00093;-0.00080;
-0.02096;0.01078;9.78545;-0.00120;0.00040;-0.00093;
0.00240;0.01976;9.76330;-0.00067;0.00120;-0.00120;
0.00240;0.02575;9.80042;-0.00040;0.00253;-0.00173;
-0.00419;0.02455;9.80461;0.00080;0.00200;-0.00213;
-0.00120;0.03114;9.80880;-0.00040;0.00107;-0.00240;
0.00359;0.03952;9.83455;-0.00107;0.00133;-0.00240;
-0.00539;0.03772;9.80880;-0.00173;0.00080;-0.00293;
-0.00599;0.03353;9.82317;-0.00107;0.00053;-0.00173;
-0.00299;0.03173;9.78306;-0.00173;0.00213;-0.00306;
0.00180;0.02215;9.78425;-0.00053;0.00146;-0.00280;
0.00958;0.03952;9.81719;-0.00240;0.00160;-0.00186;
-0.00240;0.00180;9.78306;-0.00346;0.00000;-0.00107;
-0.00120;0.01497;9.78306;-0.00346;0.00000;0.00040;
-0.00060;0.03772;9.79563;-0.00146;0.00173;-0.00027;
-0.01317;0.01796;9.77048;-0.00160;0.00226;-0.00027;
-0.00120;0.01198;9.77288;-0.00107;0.00200;-0.00107;
0.00599;0.02215;9.78485;-0.00200;0.00120;-0.00146;
0.00299;0.01557;9.77527;-0.00173;-0.00053;-0.00040;
0.00299;0.02275;9.77767;-0.00053;0.00146;-0.00213;
-0.01677;0.03533;9.76330;-0.00133;0.00146;-0.00293;
-0.01497;0.02275;9.78964;-0.00213;0.00133;-0.00226;
-0.01677;0.02215;9.78785;-0.00146;0.00040;-0.00080;
-0.01138;0.02575;9.75312;-0.00186;0.00093;-0.00013;
-0.00958;0.01856;9.78725;-0.00200;0.00107;0.00000;
0.00359;0.02455;9.80282;-0.00173;0.00160;-0.00133;
-0.00180;0.02156;9.78725;-0.00173;-0.00013;-0.00067;
0.00120;0.02455;9.80341;-0.00093;0.00027;-0.00107;
-0.00719;0.02455;9.79024;-0.00160;0.00133;-0.00080;
-0.01317;0.03413;9.78845;-0.00133;0.00053;0.00053;
-0.01198;0.01677;9.76449;-0.00226;0.00040;-0.00120;
-0.00180;0.02694;9.76988;-0.00200;0.00067;-0.00146;
0.00180;0.01557;9.78246;-0.00280;0.00040;-0.00107;
0.00898;0.02814;9.77408;-0.00280;0.00067;-0.00133;
-0.00599;0.03054;9.79862;-0.00133;0.00186;-0.00133;
-0.00719;0.04311;9.81778;-0.00133;0.00280;-0.00120;
-0.01018;0.02455;9.76509;-0.00160;0.00067;-0.00253;
0.00120;0.03772;9.78665;-0.00293;0.00040;-0.00146;
-0.00060;0.02635;9.78725;-0.00146;0.00200;-0.00200;
-0.01916;0.03952;9.82018;-0.00093;0.00146;-0.00213;
-0.00479;0.03114;9.79383;-0.00240;0.00120;-0.00213;
-0.02515;0.02814;9.76509;-0.00146;0.00213;-0.00080;
0.01677;0.01018;9.77228;-0.00173;0.00053;-0.00133;
0.02575;0.02874;9.79623;-0.00160;-0.00053;-0.00080;
-0.01078;0.00359;9.77048;-0.00200;0.00080;-0.00120;
0.00240;0.01856;9.75851;-0.00146;0.00040;-0.00027;
-0.00479;0.03712;9.77048;-0.00120;0.00093;-0.00080;
-0.01437;0.02694;9.75671;-0.00080;0.00067;-0.00186;
0.00719;0.01677;9.76749;-0.00186;0.00107;-0.00200;
0.00958;0.02215;9.76988;-0.00226;0.00080;-0.00146;
0.00060;0.01617;9.78485;-0.00266;0.00146;-0.00133;
-0.01257;0.02994;9.78665;-0.00213;0.00080;-0.00146;
-0.00659;0.04311;9.79982;-0.00200;0.00040;-0.00213;
0.00778;0.04610;9.78306;-0.00240;0.00080;-0.00160;
-0.01796;0.02096;9.78186;-0.00240;0.00146;-0.00133;
-0.00659;0.03353;9.78845;-0.00080;0.00000;-0.00146;
-0.01198;0.03353;9.78785;-0.00213;-0.00146;-0.00080;
-0.01018;0.03353;9.81419;-0.00173;-0.00013;-0.00146;
0.00419;0.01317;9.81359;-0.00173;0.00186;-0.00027;
-0.00898;0.02754;9.83096;-0.00173;0.00120;-0.00053;
0.01198;0.01617;9.77108;-0.00120;0.00186;-0.00173;
-0.01257;0.02754;9.82018;-0.00107;0.00120;-0.00160;
-0.01317;0.02395;9.77527;-0.00067;0.00120;-0.00173;
0.00060;0.04431;9.78904;-0.00173;0.00067;-0.00053;
-0.00838;0.02635;9.81898;-0.00266;0.00160;-0.00160;
0.02215;0.02994;9.81659;-0.00320;0.00146;-0.00266;
0.00000;0.04012;9.76869;-0.00186;0.00226;-0.00200;
-0.01198;0.03832;9.77048;-0.00226;0.00146;-0.00120;
-0.00060;0.03473;9.78485;-0.00280;0.00027;-0.00120;
-0.00120;0.03353;9.74953;-0.00093;0.00080;-0.00186;
-0.00778;0.01317;9.78365;-0.00133;0.00173;-0.00280;
-0.01736;0.02515;9.75851;-0.00240;-0.00013;-0.00320;
-0.01078;0.01677;9.77946;-0.00200;0.00333;-0.00173;
-0.00419;0.01377;9.75551;-0.00280;0.00040;-0.00186;
-0.00479;0.04251;9.77647;-0.00373;0.00080;-0.00346;
0.00419;0.01437;9.79862;-0.00173;0.00133;-0.00386;
0.00958;0.02215;9.79323;-0.00173;0.00240;-0.00253;
0.00719;0.03114;9.79383;-0.00240;0.00040;-0.00107;
-0.00539;0.02874;9.79982;-0.00200;0.00107;-0.00160;
0.00958;0.02395;9.77288;-0.00146;0.00067;-0.00067;
-0.00120;0.03652;9.78425;-0.00226;0.00173;-0.00133;
0.01976;0.04191;9.78425;-0.00293;0.00120;-0.00213;
0.00000;0.02994;9.81479;-0.00107;0.00053;-0.00146;
-0.01078;0.02156;9.82617;-0.00266;0.00093;-0.00186;
0.01198;0.02515;9.81479;-0.00120;0.00067;-0.00186;
0.00539;0.02754;9.79443;-0.00093;0.00107;-0.00146;
0.00898;0.01078;9.78306;-0.00160;0.00067;-0.00053;
-0.01317;0.01677;9.77168;-0.00240;-0.00093;-0.00107;
-0.00180;0.02694;9.76090;0.00000;0.00040;-0.00146;
0.00659;-0.00419;9.79024;-0.00120;0.00120;-0.00160;
-0.00419;0.02036;9.78066;-0.00133;0.00093;-0.00293;
0.00359;0.02874;9.78246;-0.00173;0.00080;-0.00173;
0.00359;0.02215;9.78845;-0.00080;0.00107;-0.00293;
-0.00958;0.01856;9.79802;-0.00133;0.00040;-0.00213;
-0.01976;0.02515;9.80521;-0.00107;0.00013;-0.00266;
-0.00180;0.03652;9.82916;-0.00213;0.00160;-0.00053;
0.01497;0.00299;9.82736;-0.00320;0.00173;-0.00053;
0.00659;0.03772;9.78425;-0.00333;0.00293;-0.00146;
0.00838;0.03293;9.74174;-0.00240;0.00120;-0.00173;
-0.01018;0.03413;9.76569;-0.00240;0.00093;-0.00186;
-0.00359;0.02036;9.78306;-0.00160;0.00160;-0.00067;
-0.01138;0.03114;9.76988;-0.00173;0.00040;-0.00120;
0.00539;0.02515;9.76809;-0.00160;0.00067;-0.00200;
-0.01736;0.00659;9.77647;-0.00306;0.00133;-0.00146;
-0.00599;0.02215;9.78545;-0.00226;0.00053;-0.00093;
-0.00419;0.02874;9.77886;-0.00146;0.00107;-0.00133;
0.00120;0.02335;9.78665;-0.00053;0.00133;-0.00280;
-0.01257;0.01677;9.79802;-0.00213;0.00320;-0.00120;
-0.00419;0.03054;9.78605;-0.00280;0.00107;-0.00200;
-0.01198;0.03832;9.78485;-0.00293;0.00053;-0.00186;
-0.02455;0.03293;9.75132;-0.00399;0.00133;-0.00160;
-0.01078;0.03114;9.78964;-0.00080;0.00040;-0.00200;
0.01078;0.04191;9.81599;-0.00146;0.00027;-0.00200;
0.00359;0.04072;9.81599;-0.00160;-0.00040;-0.00173;
-0.01377;0.04191;9.81898;-0.00133;0.00093;-0.00213;
-0.01018;0.02934;9.81120;-0.00107;0.00160;-0.00240;
0.00060;0.02694;9.79922;-0.00027;0.00053;-0.00266;
0.00000;0.02694;9.78545;-0.00013;-0.00013;-0.00240;
-0.01078;0.02096;9.79982;-0.00013;-0.00107;-0.00213;
-0.01198;0.01497;9.78904;-0.00107;0.00000;-0.00186;
-0.00180;0.03293;9.77946;-0.00253;0.00093;-0.00266;
-0.01617;0.03413;9.78545;-0.00160;-0.00067;-0.00226;
-0.02215;0.02575;9.78126;-0.00320;0.00027;-0.00173;
0.00180;0.02934;9.79264;-0.00173;0.00013;-0.00200;
0.01018;0.02335;9.79683;-0.00186;0.00093;-0.00093;
0.00539;0.02335;9.77587;-0.00133;0.00186;-0.00067;
-0.01796;0.01198;9.78485;-0.00280;0.00093;-0.00226;
-0.01198;0.02874;9.78785;-0.00266;-0.00053;-0.00186;
-0.01976;0.03413;9.78365;-0.00266;-0.00027;-0.00213;
-0.01916;0.03173;9.79443;-0.00306;0.00200;-0.00253;
-0.01796;0.01677;9.82138;-0.00080;0.00040;-0.00213;
-0.01138;0.02754;9.79024;-0.00120;0.00093;-0.00160;
0.00060;0.02814;9.77647;-0.00293;0.00120;-0.00146;
-0.01078;0.02814;9.78246;-0.00067;-0.00027;-0.00186;
-0.00659;0.03533;9.80940;-0.00253;0.00067;-0.00080;
-0.01377;0.01377;9.79323;-0.00240;0.00200;-0.00013;
0.01976;0.02215;9.79084;-0.00093;0.00160;-0.00280;
0.01138;0.01796;9.78306;-0.00226;0.00160;-0.00146;
